Что такое интегральный признак Коши?	Интегральный признак Коши гласит, что если \(f(x)\) — положительная, монотонно убывающая функция на \([1, +\infty)\) и \(f(n) = u_n\), то ряд \(\sum_{n=1}^{\infty} u_n\) и интеграл \(\int_{1}^{\infty} f(x) dx\) сходятся или расходятся одновременно.
Как используется Интегральный признак Коши для ряда \(\sum_{n=1}^{\infty} \frac{1}{n^2}\)?	Функция \(f(x) = \frac{1}{x^2}\) монотонно убывает на \([1, +\infty)\), и интеграл \(\int_{1}^{\infty} \frac{1}{x^2} dx\) сходится. По интегральному признаку Коши ряд \(\sum_{n=1}^{\infty} \frac{1}{n^2}\) также сходится.
Что такое знакочередующийся ряд?	Знакочередующийся ряд — это числовой ряд вида \(\sum_{n=0}^{\infty} (-1)^n u_n\), где \(u_n > 0\) для всех \(n\).
Что утверждает Признак Лейбница для знакочередующихся рядов?	Признак Лейбница гласит, что если для знакочередующегося ряда \(\sum_{n=0}^{\infty} (-1)^n u_n\) выполняются условия \(u_n \to 0\) при \(n \to \infty\) и \(u_1 > u_2 > \dots > u_n\), то ряд \(\sum_{n=0}^{\infty} (-1)^n u_n\) сходится.
Почему условие \(u_n \to 0\) необходимо для сходимости ряда?	Поскольку если ряд \(\sum_{n=1}^{\infty} u_n\) сходится, то обязательно \(\lim_{n \to \infty} u_n = 0\). Это необходимое условие сходимости ряда.
В чем заключается основная идея Предельного признака сравнения?	Основная идея заключается в сравнении двух рядов на основе предела отношения их общих членов. Если предел отношения \(u_n / v_n\) существует и отличен от нуля, то оба ряда либо сходятся, либо расходятся вместе.
Как применяется Радикальный признак Коши к ряду \(\sum_{n=1}^{\infty} \left(\frac{n}{n+1}\right)^{n^2}\)?	Вычисляется предел \(K = \lim_{n \to \infty} \sqrt[n]{\left(\frac{n}{n+1}\right)^{n^2}} = e^{-1} < 1\). По радикальному признаку Коши ряд \(\sum_{n=1}^{\infty} \left(\frac{n}{n+1}\right)^{n^2}\) сходится.
Что происходит с рядом \(\sum_{n=1}^{\infty} \frac{1}{n}\), если применить Признак Даламбера?	Вычисляется предел \(\mathcal{D} = \lim_{n \to \infty} \frac{1/(n+1)}{1/n} = \lim_{n \to \infty} \frac{n}{n+1} = 1\). Поскольку \(\mathcal{D} = 1\), Признак Даламбера не даёт информации о сходимости ряда, однако известно, что гармонический ряд расходится.
Как применяется Интегральный признак Коши к знакоочередующемуся ряду?	Интегральный признак Коши применяется только к положительным монотонно убывающим членам ряда. Для знакоочередующихся рядов используются другие признаки сходимости, такие как Признак Лейбница.
Почему Признак Коши (радикальный) не дает информации при \(K = 1\)?	При \(K = 1\) корневой признак Коши не может определить сходимость или расходимость ряда, так как предел равен граничному значению, при котором признак становится неинформативным. Требуются другие признаки для исследования сходимости в этом случае.
Что означает, что ряд допускает умножение, но не почленное?	Это означает, что для сходящихся рядов можно выполнять операции умножения ряда на скаляр (почленное умножение), и результат будет сходящимся рядом с суммой, равной произведению суммы исходного ряда на этот скаляр. Однако перемножение двух рядов по членам требует специальных формул и не является простым почленным умножением.
Каков результат применения Признака Лейбница к знакоочередующемуся ряду \(\sum_{n=0}^{\infty} (-1)^n u_n\), где \(u_n = \frac{1}{n}\)?	Поскольку \(\lim_{n \to \infty} \frac{1}{n} = 0\) и \(u_n\) убывает (\(\frac{1}{n} > \frac{1}{n+1}\)), по Признаку Лейбница ряд \(\sum_{n=0}^{\infty} (-1)^n \frac{1}{n}\) сходится. Однако этот ряд условно сходящийся, так как его ряд абсолютных значений (гармонический ряд) расходится.
Что показывает пример перестановки членов расходящегося ряда \(\sum_{n=0}^{\infty} (-1)^n\)?	Пример показывает, что перестановка членов расходящегося ряда может привести к разным пределам или к расходимости. Например, ряд \(\sum_{n=0}^{\infty} (-1)^n\) может быть сгруппирован как \((1 - 1) + (1 - 1) + \dots = 0\) или как \(1 + (-1 + 1) + (-1 + 1) + \dots = 1\), демонстрируя неоднозначность суммы при перестановке членов.
Почему из сходимости суммы рядов не следует сходимость каждого из них по отдельности?	Потому что при разложении сходящегося ряда на сумму двух рядов их индивидуальная сходимость не гарантируется. Например, ряд \(\sum_{n=1}^{\infty} \frac{1}{n(n+1)}\) сходится, но разложение его на \(\sum_{n=1}^{\infty} \frac{1}{n}\) и \(\sum_{n=1}^{\infty} \frac{1}{n+1}\) показывает, что оба этих ряда расходятся.
Что означает условная сходимость ряда?	Условная сходимость ряда означает, что ряд \(\sum_{n=1}^{\infty} u_n\) сходится, но ряд его абсолютных значений \(\sum_{n=1}^{\infty} |u_n|\) расходится. Такие ряды допускают изменение порядка членов без сохранения суммы, что может привести к различным результатам.
Как Признак Коши (интегральный) используется для проверки сходимости ряда \(\sum_{n=1}^{\infty} \frac{1}{n^2}\)?	Функция \(f(x) = \frac{1}{x^2}\) монотонно убывает на \([1, +\infty)\), и \(\int_{1}^{\infty} \frac{1}{x^2} dx\) сходится (равна 1). По Интегральному признаку Коши ряд \(\sum_{n=1}^{\infty} \frac{1}{n^2}\) также сходится.
Что показывает пример \(\sum_{n=1}^{\infty} \left(\frac{n}{n+1}\right)^n\) при применении радикального признака Коши?	Предел \(\lim_{n \to \infty} \sqrt[n]{\left(\frac{n}{n+1}\right)^n} = \lim_{n \to \infty} \frac{n}{n+1} = 1\). Поскольку \(K = 1\), радикальный признак Коши не даёт информации о сходимости ряда, однако известно, что \(\lim_{n \to \infty} \left(\frac{n}{n+1}\right)^n = e^{-1} \neq 0\), что нарушает необходимое условие сходимости, и ряд расходится.
Что показывает пример \(\sum_{n=1}^{\infty} \left(\frac{n}{n+1}\right)^{n^2}\) при применении радикального признака Коши?	Вычисляется предел \(K = \lim_{n \to \infty} \sqrt[n]{\left(\frac{n}{n+1}\right)^{n^2}} = \lim_{n \to \infty} \left(\frac{n}{n+1}\right)^n = e^{-1} < 1\). По радикальному признаку Коши ряд \(\sum_{n=1}^{\infty} \left(\frac{n}{n+1}\right)^{n^2}\) сходится.
Почему Признак Коши (радикальный) не даёт информации при \(K = 1\)?	При \(K = 1\) радикальный признак Коши становится неинформативным, так как предел \(\sqrt[n]{u_n} = 1\) не позволяет определить сходимость или расходимость ряда. Требуются другие признаки для исследования сходимости в этом случае.
Как применяется Признак Даламбера к ряду \(\sum_{n=1}^{\infty} \frac{1}{n^2}\)?	Вычисляется предел \(\mathcal{D} = \lim_{n \to \infty} \frac{1/(n+1)^2}{1/n^2} = \lim_{n \to \infty} \left(\frac{n}{n+1}\right)^2 = 1\). Поскольку \(\mathcal{D} = 1\), Признак Даламбера не даёт информации о сходимости ряда. Однако известно, что \(\sum_{n=1}^{\infty} \frac{1}{n^2}\) сходится по Признаку сравнения с рядом \(\sum_{n=1}^{\infty} \frac{1}{n(n+1)}\).
Что делает Интегральный признак Коши с разложением частичных сумм ряда?	Интегральный признак Коши устанавливает неравенство между частичными суммами ряда и соответствующим интегралом. Если интеграл \(\int_{1}^{\infty} f(x) dx\) сходится, то и ряд \(\sum_{n=1}^{\infty} u_n\) сходится, и наоборот. Это основано на сравнении суммы последовательных членов ряда с площадью под графиком функции \(f(x)\).
Что показывает пример \(\sum_{n=1}^{\infty} \frac{1}{n(n+1)}\)?	Пример показывает, что ряд \(\sum_{n=1}^{\infty} \frac{1}{n(n+1)}\) сходится, так как он разлагается на разности \(\frac{1}{n} - \frac{1}{n+1}\), и его сумма равна 1 по телескопическому принципу.
Каковы условия Признака Лейбница для сходимости знакочередующегося ряда?	Для применения Признака Лейбница к знакочередующемуся ряду \(\sum_{n=0}^{\infty} (-1)^n u_n\) должны выполняться два условия: \(u_n \to 0\) при \(n \to \infty\) и последовательность \(\{u_n\}\) должна быть монотонно убывающей, то есть \(u_1 > u_2 > \dots > u_n\).
Почему ряд \(\sum_{n=0}^{\infty} (-1)^n \frac{1}{n}\) не удовлетворяет Признаку Лейбница?	Ряд \(\sum_{n=0}^{\infty} (-1)^n \frac{1}{n}\) не удовлетворяет Признаку Лейбница, так как \(\lim_{n \to \infty} \frac{1}{n} = 0\), но условие монотонного убывания \(\frac{1}{n}\) выполняется. Однако ряд на самом деле расходится, так как это гармонический ряд с чередующимися знаками, который является условно сходящимся.
Как доказать сходимость ряда \(\sum_{n=1}^{\infty} \frac{1}{n!}\) с помощью Признака Даламбера?	Вычисляется предел \(\mathcal{D} = \lim_{n \to \infty} \frac{1/(n+1)!}{1/n!} = \lim_{n \to \infty} \frac{1}{n+1} = 0 < 1\). По Признаку Даламбера ряд \(\sum_{n=1}^{\infty} \frac{1}{n!}\) сходится.
Почему ряд \(\sum_{n=1}^{\infty} \frac{1}{n^2}\) расходится по Признаку Даламбера?	На самом деле, это неверное утверждение. Ряд \(\sum_{n=1}^{\infty} \frac{1}{n^2}\) не расходится; он сходится. Применение Признака Даламбера даёт \(\mathcal{D} = 1\), что не позволяет определить сходимость, однако по другим признакам (например, Признаку сравнения) ряд сходится.
Что показывает пример с \(u_n = \arcsin \frac{1}{n}\)?	Показывает, что даже если члены ряда \(u_n\) стремятся к нулю, ряд может расходиться, если они не стремятся достаточно быстро к нулю. В данном случае \(u_n \sim \frac{1}{n}\), и гармонический ряд \(\sum \frac{1}{n}\) расходится, поэтому и ряд \(\sum \arcsin \frac{1}{n}\) также расходится.
Что происходит с рядовой суммой при применении Интегрального признака Коши, если интеграл расходится?	Если интеграл \(\int_{1}^{\infty} f(x) dx\) расходится, то по Интегральному признаку Коши ряд \(\sum_{n=1}^{\infty} u_n\) также расходится.
Как влияет выбор вспомогательного ряда на применение Признаков сравнения и предельного сравнения?	Выбор вспомогательного ряда \(\sum_{n=1}^{\infty} v_n\) критически важен для применения Признаков сравнения и предельного сравнения. Вспомогательный ряд должен быть хорошо известным, с его сходимостью или расходимостью, чтобы можно было сделать выводы о сходимости исследуемого ряда \(\sum_{n=1}^{\infty} u_n\).
Что показывает пример с ряд \(\sum_{n=1}^{\infty} \frac{1}{n(n+1)}\)?	Показывает, что ряд \(\sum_{n=1}^{\infty} \frac{1}{n(n+1)}\) сходится к 1, несмотря на то, что отдельные ряды \(\sum_{n=1}^{\infty} \frac{1}{n}\) и \(\sum_{n=1}^{\infty} \frac{1}{n+1}\) расходятся. Это иллюстрирует, что из сходимости суммы рядов не следует сходимость каждого из них по отдельности.
Что делает пример с \(\sum_{n=1}^{\infty} (-1)^n\)?	Показывает, что знакочередующийся расходящийся ряд \(\sum_{n=1}^{\infty} (-1)^n\) может при перестановке членов приводить к разным суммам или к расходимости. Это демонстрирует важность сохранения порядка членов при применении теорем о сходимости.
Почему при \(q = -1\) геометрический ряд \(\sum_{n=0}^{\infty} b (-1)^n\) расходится?	При \(q = -1\) геометрический ряд принимает вид \(\sum_{n=0}^{\infty} b (-1)^n = b - b + b - b + \dots\), который расходится, так как последовательность частичных сумм чередуется между \(b\) и \(0\) и не имеет предела.
Каково отношение между рядов \(\sum_{n=1}^{\infty} u_n\) и \(\sum_{n=1}^{\infty} \alpha u_n\) при сходимости ряда \(\sum_{n=1}^{\infty} u_n = S\)?	Если ряд \(\sum_{n=1}^{\infty} u_n = S\) сходится, то умножение его на скаляр \(\alpha\) приводит к ряду \(\sum_{n=1}^{\infty} \alpha u_n = \alpha S\), который также сходится, и его сумма равна произведению суммы исходного ряда на \(\alpha\).
Что показывает пример с \(\sum_{n=1}^{\infty} \frac{1}{n!}\) при применении Интегрального признака Коши?	Показывает, что ряд \(\sum_{n=1}^{\infty} \frac{1}{n!}\) сходится, так как соответствующий интеграл \(\int_{1}^{\infty} \frac{1}{x!} dx\) сходится. Однако чаще для этого ряда применяется Признак Даламбера, который напрямую показывает его сходимость.
Что происходит с рядом \(\sum_{n=1}^{\infty} \frac{1}{n^2}\) при применении Признака Коши (радикального)?	Вычисляется предел \(K = \lim_{n \to \infty} \sqrt[n]{\frac{1}{n^2}} = \lim_{n \to \infty} \frac{1}{n^{2/n}} = 1\). Поскольку \(K = 1\), радикальный признак Коши не даёт информации о сходимости ряда. Однако известно, что ряд \(\sum_{n=1}^{\infty} \frac{1}{n^2}\) сходится по Признаку сравнения.
Что показывает пример с \(\sum_{n=1}^{\infty} \left(\frac{n}{n+1}\right)^{n}\)?	Показывает, что \(\lim_{n \to \infty} \left(\frac{n}{n+1}\right)^n = e^{-1}\), и если применить Признак Даламбера, то получим \(K = 1\), что не даёт информации о сходимости. Однако известно, что \(\lim_{n \to \infty} \left(\frac{n}{n+1}\right)^n = e^{-1} \neq 0\), что нарушает необходимое условие сходимости ряда, и ряд расходится.
Что происходит с рядом \(\sum_{n=1}^{\infty} \left(\frac{n}{n+1}\right)^{n^2}\) при применении радикального признака Коши?	Вычисляется предел \(K = \lim_{n \to \infty} \sqrt[n]{\left(\frac{n}{n+1}\right)^{n^2}} = \lim_{n \to \infty} \left(\frac{n}{n+1}\right)^n = e^{-1} < 1\). По радикальному признаку Коши ряд \(\sum_{n=1}^{\infty} \left(\frac{n}{n+1}\right)^{n^2}\) сходится.

